log_fl	modelname	target	optimizer	learning_rate	epoch	hidden1	hidden2	dropout	rotate	save_model	test_f1score	test_mcc	test_accuracy	test_precision	test_recall	test_tp	test_fp	test_tn	test_fn	test_threshold	val_auc	val_auprc	test_auc	test_auprc
convnetTop5Run_650.out	CNNModel	CHEMBL270	RMSprop	0.001	30	128	0	0.6	0	1	0.88	0.78	0.89	0.92	0.85	448	40	491	77	0.87	0.95	0.95	0.95	0.95
convnetTop5Run_1354.out	CNNModel	CHEMBL2722	adam	0.0005	15	32	0	0.8	0	1	0.79	0.5	0.76	0.79	0.79	81	21	50	21	0.57	0.84	0.88	0.78	0.8
convnetTop5Run_877.out	CNNModel	CHEMBL4793	adam	0.0005	30	32	0	0.8	0	1	0.68	0.53	0.75	0.9	0.55	43	5	76	35	0.93	0.84	0.87	0.86	0.87
convnetTop5Run_687.out	CNNModel	CHEMBL5719	adam	0.0005	30	128	0	0.6	0	1	0.92	0.76	0.89	0.87	0.97	34	5	15	1	0.07	0.96	0.96	0.98	0.99
convnetTop5Run_2852.out	CNNModel	CHEMBL321	adam	0.0005	30	256	0	0.8	0	1	0.79	0.54	0.77	0.87	0.73	155	24	107	56	0.97	0.84	0.87	0.84	0.89
convnetTop5Run_2846.out	CNNModel	CHEMBL338	adam	0.0005	15	256	0	0.6	0	1	0.85	0.61	0.81	0.79	0.92	108	29	57	10	0.33	0.84	0.83	0.86	0.86
convnetTop5Run_1397.out	CNNModel	CHEMBL2782	adam	0.001	30	32	0	0.8	0	1	0.76	0.71	0.87	1.0	0.61	14	0	45	9	0.98	0.85	0.82	0.89	0.89
convnetTop5Run_692.out	CNNModel	CHEMBL4235	RMSprop	0.001	30	256	0	0.8	0	1	0.84	0.4	0.76	0.81	0.86	66	15	17	11	0.43	0.78	0.84	0.8	0.89
convnetTop5Run_1396.out	CNNModel	CHEMBL2782	adam	0.001	15	128	0	0.8	0	1	0.61	0.56	0.77	1.0	0.44	15	0	49	19	0.62	0.85	0.86	0.73	0.76
convnetTop5Run_2847.out	CNNModel	CHEMBL338	adam	0.0005	15	256	0	0.8	0	1	0.84	0.51	0.78	0.8	0.87	132	32	52	20	0.18	0.83	0.87	0.86	0.91
convnetTop5Run_686.out	CNNModel	CHEMBL5719	adam	0.001	5	32	0	0.8	0	1	0.81	0.7	0.83	1.0	0.68	21	0	27	10	0.52	0.85	0.89	0.87	0.92
convnetTop5Run_876.out	CNNModel	CHEMBL4793	adam	0.0005	15	256	0	0.8	0	1	0.0	0.0	0.55	0.0	0.0	0	0	88	73	1.0	0.42	0.5	0.46	0.47
convnetTop5Run_137.out	CNNModel	CHEMBL2508	adam	0.0005	30	256	0	0.8	0	1	0.97	0.95	0.97	0.98	0.96	52	1	56	2	0.34	0.97	0.97	0.99	1.0
convnetTop5Run_1355.out	CNNModel	CHEMBL2722	adam	0.001	15	128	0	0.6	0	1	0.76	0.49	0.74	0.78	0.74	69	19	56	24	0.7	0.85	0.91	0.82	0.85
convnetTop5Run_2890.out	CNNModel	CHEMBL3145	adam	0.0005	15	128	0	0.8	0	1	0.66	0.19	0.6	0.58	0.77	54	39	27	16	0.34	0.68	0.68	0.65	0.63
convnetTop5Run_3230.out	CNNModel	CHEMBL2487	adam	0.001	15	32	0	0.6	0	1	0.79	0.37	0.72	0.81	0.77	30	7	11	9	0.56	0.82	0.88	0.78	0.86
convnetTop5Run_123.out	CNNModel	CHEMBL2622	RMSprop	0.0005	30	256	0	0.6	0	1	0.0	0.0	0.49	0.0	0.0	0	0	93	96	1.0	0.5	0.51	0.49	0.51
convnetTop5Run_1427.out	CNNModel	CHEMBL320	adam	0.0005	15	256	0	0.8	0	1	0.83	0.56	0.79	0.78	0.89	31	9	17	4	0.68	0.83	0.9	0.87	0.91
convnetTop5Run_2106.out	CNNModel	CHEMBL1947	adam	0.0005	15	128	0	0.6	0	1	0.82	0.66	0.83	0.81	0.84	67	16	74	13	0.31	0.94	0.94	0.89	0.88
convnetTop5Run_1369.out	CNNModel	CHEMBL4681	adam	0.0005	15	32	0	0.8	0	1	0.76	0.62	0.82	0.82	0.7	28	6	52	12	0.67	0.85	0.89	0.86	0.84
convnetTop5Run_2674.out	CNNModel	CHEMBL2581	RMSprop	0.0005	30	32	0	0.6	0	1	0.8	0.51	0.77	0.81	0.8	159	37	95	41	0.36	0.82	0.87	0.84	0.89
convnetTop5Run_679.out	CNNModel	CHEMBL4224	adam	0.0005	30	256	0	0.8	0	1	0.56	0.31	0.62	0.77	0.44	27	8	43	34	0.88	0.79	0.82	0.79	0.83
convnetTop5Run_490.out	CNNModel	CHEMBL315	adam	0.0005	15	32	0	0.6	0	1	0.0	0.0	0.56	0.0	0.0	0	0	36	28	1.0	0.44	0.46	0.51	0.44
convnetTop5Run_484.out	CNNModel	CHEMBL3465	adam	0.0005	15	128	0	0.6	0	1	0.74	0.39	0.69	0.81	0.68	21	5	13	10	0.81	0.81	0.86	0.75	0.81
convnetTop5Run_2489.out	CNNModel	CHEMBL4465	adam	0.0005	30	32	0	0.6	0	1	1.0	1.0	1.0	1.0	1.0	18	0	26	0	0.25	1.0	1.0	1.0	1.0
convnetTop5Run_1816.out	CNNModel	CHEMBL262	adam	0.0001	15	32	0	0.8	0	1	0.72	0.41	0.7	0.69	0.74	267	118	237	93	0.4	0.76	0.73	0.77	0.76
convnetTop5Run_1802.out	CNNModel	CHEMBL1899	adam	0.0005	30	128	0	0.6	0	1	0.88	0.64	0.84	0.82	0.94	80	17	32	5	0.46	0.89	0.93	0.9	0.94
convnetTop5Run_453.out	CNNModel	CHEMBL3222	adam	0.001	30	128	0	0.6	0	1	0.86	0.72	0.86	0.84	0.89	129	25	122	16	0.37	0.96	0.96	0.93	0.94
convnetTop5Run_2338.out	CNNModel	CHEMBL215	adam	0.001	30	128	0	0.8	0	1	0.73	0.41	0.71	0.72	0.73	61	24	50	22	0.85	0.87	0.85	0.77	0.8
convnetTop5Run_1631.out	CNNModel	CHEMBL3764	adam	0.001	15	128	0	0.6	0	1	0.77	0.61	0.8	0.88	0.68	53	7	72	25	0.54	0.86	0.87	0.88	0.91
convnetTop5Run_335.out	CNNModel	CHEMBL2207	adam	0.0005	30	128	0	0.6	0	1	0.87	0.81	0.9	1.0	0.76	42	0	75	13	0.97	0.99	0.99	1.0	1.0
convnetTop5Run_3032.out	CNNModel	CHEMBL3998	adam	0.0005	30	32	0	0.6	0	1	0.85	0.68	0.84	0.85	0.85	40	7	33	7	0.07	0.9	0.91	0.93	0.95
convnetTop5Run_447.out	CNNModel	CHEMBL2007	adam	0.0005	15	32	0	0.8	0	1	0.6	0.52	0.74	0.95	0.43	20	1	58	26	0.89	0.78	0.76	0.87	0.88
convnetTop5Run_1143.out	CNNModel	CHEMBL3898	adam	0.0005	30	128	0	0.6	0	1	0.88	0.76	0.88	0.88	0.89	64	9	60	8	0.47	0.96	0.97	0.96	0.96
convnetTop5Run_2462.out	CNNModel	CHEMBL4803	adam	0.001	30	256	0	0.8	0	1	0.67	0.35	0.67	0.7	0.64	38	16	38	21	0.68	0.74	0.74	0.7	0.72
convnetTop5Run_309.out	CNNModel	CHEMBL1163101	adam	0.0005	30	256	0	0.8	0	1	0.88	0.77	0.88	0.96	0.81	52	2	48	12	0.58	0.94	0.96	0.91	0.94
convnetTop5Run_2304.out	CNNModel	CHEMBL1841	adam	0.0005	15	32	0	0.8	0	1	0.0	0.0	0.51	0.0	0.0	0	0	35	34	1.0	0.6	0.56	0.63	0.62
convnetTop5Run_2310.out	CNNModel	CHEMBL5697	adam	0.0005	30	128	0	0.8	0	1	0.75	0.38	0.7	0.73	0.77	27	10	15	8	0.81	0.86	0.88	0.77	0.82
convnetTop5Run_1619.out	CNNModel	CHEMBL2216739	adam	0.0005	15	32	0	0.6	0	1	0.78	0.57	0.78	0.84	0.72	26	5	27	10	0.77	0.83	0.77	0.85	0.86
convnetTop5Run_282.out	CNNModel	CHEMBL3535	adam	0.0005	30	128	0	0.6	0	1	0.82	0.72	0.86	0.9	0.75	18	2	32	6	0.99	0.92	0.94	0.98	0.97
convnetTop5Run_3191.out	CNNModel	CHEMBL298	adam	0.001	15	256	0	0.8	0	1	0.0	0.0	0.52	0.0	0.0	0	0	266	242	1.0	0.5	0.51	0.5	0.48
convnetTop5Run_296.out	CNNModel	CHEMBL1914	adam	0.0005	15	256	0	0.8	0	1	0.76	0.58	0.79	0.81	0.72	175	40	238	69	0.72	0.84	0.83	0.85	0.86
convnetTop5Run_1976.out	CNNModel	CHEMBL2304402	adam	0.0005	5	256	0	0.6	0	1	0.0	0.0	0.45	0.0	0.0	0	0	15	18	1.0	0.65	0.56	0.67	0.65
convnetTop5Run_1023.out	CNNModel	CHEMBL5491	adam	0.001	15	128	0	0.6	0	1	0.6	0.28	0.63	0.68	0.54	32	15	41	27	0.51	0.64	0.64	0.66	0.67
convnetTop5Run_527.out	CNNModel	CHEMBL331	adam	0.001	15	256	0	0.6	0	1	0.88	0.79	0.9	0.89	0.88	154	20	202	21	0.81	0.97	0.97	0.95	0.96
convnetTop5Run_1745.out	CNNModel	CHEMBL205	adam	0.001	30	32	0	0.6	0	1	0.78	0.49	0.75	0.84	0.73	59	11	38	22	0.03	0.76	0.84	0.82	0.88
convnetTop5Run_255.out	CNNModel	CHEMBL2127	adam	0.001	30	32	0	0.8	0	1	0.96	0.9	0.95	1.0	0.93	39	0	22	3	0.77	1.0	1.0	1.0	1.0
convnetTop5Run_1989.out	CNNModel	CHEMBL1946	adam	0.0005	15	32	0	0.8	0	1	0.9	0.81	0.9	0.92	0.88	132	11	135	18	0.49	0.95	0.96	0.95	0.96
convnetTop5Run_1751.out	CNNModel	CHEMBL213	adam	0.001	15	128	0	0.8	0	1	0.87	0.73	0.87	0.84	0.89	136	25	128	16	0.75	0.93	0.91	0.92	0.92
convnetTop5Run_2258.out	CNNModel	CHEMBL1075228	adam	0.001	15	32	0	0.8	0	1	0.96	0.93	0.96	1.0	0.92	49	0	50	4	0.98	1.0	1.0	0.98	0.99
convnetTop5Run_3146.out	CNNModel	CHEMBL275	adam	0.001	15	256	0	0.8	0	1	0.74	0.51	0.75	0.76	0.73	64	20	70	24	0.46	0.8	0.81	0.83	0.8
convnetTop5Run_1037.out	CNNModel	CHEMBL3890	adam	0.001	15	256	0	0.8	0	1	0.8	0.69	0.85	0.89	0.73	16	2	28	6	0.89	0.84	0.88	0.9	0.91
convnetTop5Run_533.out	CNNModel	CHEMBL5251	adam	0.0005	30	128	0	0.8	0	1	0.88	0.77	0.89	0.9	0.86	102	11	118	17	0.82	0.94	0.95	0.95	0.96
convnetTop5Run_2270.out	CNNModel	CHEMBL2292	adam	0.0005	30	32	0	0.8	0	1	0.7	0.55	0.74	0.93	0.56	41	3	61	32	0.97	0.88	0.9	0.88	0.9
convnetTop5Run_2264.out	CNNModel	CHEMBL216	adam	0.0001	30	256	0	0.6	0	1	0.77	0.56	0.78	0.78	0.77	163	47	177	50	0.87	0.89	0.9	0.85	0.84
convnetTop5Run_2933.out	CNNModel	CHEMBL299	adam	0.0001	30	32	0	0.6	0	1	0.83	0.68	0.84	0.83	0.84	113	23	121	22	0.12	0.89	0.87	0.91	0.9
convnetTop5Run_2927.out	CNNModel	CHEMBL322	RMSprop	0.001	15	128	0	0.8	0	1	0.0	0.0	0.51	0.0	0.0	0	0	317	301	1.0	0.5	0.52	0.5	0.49
convnetTop5Run_916.out	CNNModel	CHEMBL4599	adam	0.001	15	128	0	0.6	0	1	0.0	0.0	0.5	0.0	0.0	0	0	86	85	1.0	0.5	0.44	0.5	0.5
convnetTop5Run_3350.out	CNNModel	CHEMBL4102	RMSprop	0.0005	30	256	0	0.6	0	1	0.0	0.0	0.52	0.0	0.0	0	0	85	79	1.0	0.53	0.52	0.53	0.51
convnetTop5Run_725.out	CNNModel	CHEMBL1983	adam	0.001	30	256	0	0.8	0	1	0.84	0.7	0.84	0.93	0.77	171	13	183	52	0.88	0.94	0.95	0.94	0.95
convnetTop5Run_1221.out	CNNModel	CHEMBL325	adam	0.001	30	256	0	0.6	0	1	0.77	0.39	0.67	0.63	0.98	64	38	15	1	0.18	0.74	0.75	0.75	0.73
convnetTop5Run_731.out	CNNModel	CHEMBL4696	RMSprop	0.0005	30	256	0	0.8	0	1	0.0	0.0	0.59	0.0	0.0	0	0	29	20	1.0	0.44	0.48	0.46	0.44
convnetTop5Run_1235.out	CNNModel	CHEMBL4026	adam	0.001	30	32	0	0.8	0	1	0.82	0.48	0.76	0.86	0.78	63	10	27	18	0.03	0.77	0.84	0.82	0.9
convnetTop5Run_3422.out	CNNModel	CHEMBL2243	adam	0.001	15	32	0	0.6	0	1	0.76	0.37	0.7	0.71	0.83	48	20	22	10	0.62	0.7	0.82	0.75	0.8
convnetTop5Run_3344.out	CNNModel	CHEMBL242	adam	0.001	15	32	0	0.6	0	1	0.81	0.55	0.78	0.88	0.75	176	23	103	58	0.93	0.85	0.91	0.86	0.92
convnetTop5Run_1553.out	CNNModel	CHEMBL1821	adam	0.001	15	32	0	0.8	0	1	0.0	0.0	0.54	0.0	0.0	0	0	120	104	1.0	0.5	0.51	0.5	0.46
convnetTop5Run_719.out	CNNModel	CHEMBL1827	adam	0.001	30	256	0	0.8	0	1	0.85	0.62	0.82	0.82	0.89	93	21	54	12	0.89	0.89	0.91	0.88	0.9
convnetTop5Run_1209.out	CNNModel	CHEMBL1075319	adam	0.001	15	32	0	0.6	0	1	0.94	0.88	0.94	0.91	0.98	51	5	39	1	0.52	0.98	0.98	0.98	0.98
convnetTop5Run_3378.out	CNNModel	CHEMBL1163125	adam	0.0005	30	32	0	0.6	0	1	0.85	0.66	0.83	0.85	0.85	67	12	51	12	0.92	0.81	0.8	0.9	0.9
convnetTop5Run_2066.out	CNNModel	CHEMBL1741195	RMSprop	0.0005	30	32	0	0.8	0	1	0.95	0.88	0.94	0.92	0.98	47	4	32	1	0.93	1.0	1.0	0.99	0.99
convnetTop5Run_1557.out	CNNModel	CHEMBL1878	adam	0.0005	15	32	0	0.8	0	1	0.89	0.78	0.89	0.87	0.92	46	7	43	4	0.23	0.95	0.95	0.94	0.95
convnetTop5Run_3340.out	CNNModel	CHEMBL2568	adam	0.001	15	256	0	0.8	0	1	0.67	0.54	0.73	0.95	0.52	35	2	58	32	0.74	0.91	0.94	0.86	0.88
convnetTop5Run_3426.out	CNNModel	CHEMBL3401	adam	0.0005	15	128	0	0.6	0	1	0.76	0.46	0.73	0.7	0.83	19	8	13	4	0.47	0.9	0.93	0.83	0.83
convnetTop5Run_1231.out	CNNModel	CHEMBL4026	adam	0.001	30	128	0	0.6	0	1	0.78	0.5	0.75	0.86	0.71	49	8	34	20	0.6	0.73	0.76	0.84	0.9
convnetTop5Run_735.out	CNNModel	CHEMBL4696	adam	0.001	30	128	0	0.6	0	1	0.0	0.0	0.48	0.0	0.0	0	0	24	26	1.0	0.5	0.5	0.5	0.52
convnetTop5Run_1225.out	CNNModel	CHEMBL325	adam	0.001	30	256	0	0.8	0	1	0.0	0.0	0.42	0.0	0.0	0	0	49	69	1.0	0.46	0.57	0.55	0.6
convnetTop5Run_721.out	CNNModel	CHEMBL1983	RMSprop	0.0005	15	32	0	0.6	0	1	0.83	0.68	0.84	0.84	0.82	172	32	192	38	0.76	0.93	0.94	0.91	0.91
convnetTop5Run_3432.out	CNNModel	CHEMBL3254	adam	0.0005	15	128	0	0.8	0	1	0.71	0.42	0.71	0.73	0.68	36	13	37	17	0.37	0.78	0.73	0.77	0.74
convnetTop5Run_3354.out	CNNModel	CHEMBL1871	RMSprop	0.0005	15	32	0	0.8	0	1	0.88	0.68	0.85	0.82	0.93	212	45	118	15	0.4	0.86	0.9	0.93	0.95
convnetTop5Run_2062.out	CNNModel	CHEMBL4761	adam	0.001	30	32	0	0.8	0	1	0.0	0.0	0.51	0.0	0.0	0	0	23	22	1.0	0.5	0.42	0.5	0.49
convnetTop5Run_2704.out	CNNModel	CHEMBL3568	adam	0.0005	15	32	0	0.8	0	1	0.68	0.45	0.71	0.81	0.58	79	18	106	57	0.58	0.75	0.81	0.77	0.82
convnetTop5Run_1219.out	CNNModel	CHEMBL2527	adam	0.0005	30	32	0	0.8	0	1	0.82	0.61	0.8	0.77	0.87	47	14	39	7	0.05	0.93	0.9	0.88	0.89
convnetTop5Run_2076.out	CNNModel	CHEMBL204	adam	0.0005	15	256	0	0.8	0	1	0.81	0.5	0.77	0.8	0.82	358	87	177	76	0.2	0.82	0.87	0.8	0.83
convnetTop5Run_3368.out	CNNModel	CHEMBL3385	adam	0.0005	30	128	0	0.8	0	1	0.0	0.0	0.5	0.0	0.0	0	0	21	21	1.0	0.34	0.45	0.41	0.46
convnetTop5Run_2937.out	CNNModel	CHEMBL3837	adam	0.0005	30	128	0	0.6	0	1	0.69	0.41	0.69	0.78	0.61	51	14	53	32	0.86	0.74	0.8	0.72	0.74
convnetTop5Run_2089.out	CNNModel	CHEMBL4315	adam	0.001	30	128	0	0.6	0	1	0.91	0.85	0.92	0.98	0.85	52	1	68	9	0.97	0.96	0.97	0.99	0.99
convnetTop5Run_906.out	CNNModel	CHEMBL3116	adam	0.0005	30	32	0	0.8	0	1	0.84	0.75	0.87	0.98	0.73	57	1	84	21	0.99	0.94	0.93	0.94	0.95
convnetTop5Run_537.out	CNNModel	CHEMBL3529	adam	0.0005	30	256	0	0.8	0	1	0.0	0.0	0.53	0.0	0.0	0	0	38	34	1.0	0.42	0.45	0.34	0.42
convnetTop5Run_3142.out	CNNModel	CHEMBL2564	adam	0.001	30	32	0	0.8	0	1	0.91	0.75	0.88	0.94	0.89	72	5	35	9	0.98	0.92	0.93	0.96	0.98
convnetTop5Run_1755.out	CNNModel	CHEMBL213	RMSprop	0.0005	15	32	0	0.8	0	1	0.81	0.6	0.8	0.77	0.86	132	40	114	22	0.57	0.88	0.88	0.87	0.85
convnetTop5Run_251.out	CNNModel	CHEMBL2127	adam	0.0005	30	128	0	0.6	0	1	0.96	0.91	0.95	0.97	0.95	35	1	27	2	0.31	0.98	0.99	0.98	0.99
convnetTop5Run_1741.out	CNNModel	CHEMBL205	adam	0.001	30	128	0	0.8	0	1	0.82	0.54	0.78	0.87	0.78	67	10	35	19	0.98	0.83	0.87	0.84	0.91
convnetTop5Run_1999.out	CNNModel	CHEMBL3018	adam	0.0001	15	128	0	0.8	0	1	0.69	0.47	0.73	0.79	0.62	37	10	54	23	0.58	0.85	0.89	0.78	0.78
convnetTop5Run_3156.out	CNNModel	CHEMBL3638342	adam	0.001	15	128	0	0.8	0	1	0.96	0.93	0.96	0.98	0.95	54	1	53	3	0.87	0.98	0.99	0.95	0.98
convnetTop5Run_2248.out	CNNModel	CHEMBL268	adam	0.001	30	128	0	0.6	0	1	0.0	0.0	0.39	0.0	0.0	0	0	56	86	1.0	0.49	0.59	0.54	0.62
convnetTop5Run_1769.out	CNNModel	CHEMBL230	adam	0.001	15	256	0	0.6	0	1	0.81	0.52	0.77	0.81	0.8	300	70	176	73	0.52	0.84	0.86	0.82	0.85
convnetTop5Run_2260.out	CNNModel	CHEMBL1075228	adam	0.0005	30	32	0	0.6	0	1	0.95	0.89	0.95	0.96	0.94	46	2	41	3	0.94	0.99	0.99	0.97	0.98
convnetTop5Run_279.out	CNNModel	CHEMBL4128	adam	0.0005	30	256	0	0.6	0	1	0.0	0.0	0.56	0.0	0.0	0	0	123	98	1.0	0.65	0.65	0.66	0.65
convnetTop5Run_2512.out	CNNModel	CHEMBL2272	adam	0.001	15	128	0	0.6	0	1	0.87	0.8	0.89	0.77	1.0	10	3	15	0	0.33	0.99	0.99	0.96	0.91
convnetTop5Run_292.out	CNNModel	CHEMBL1075145	adam	0.0005	30	128	0	0.6	0	1	0.89	0.8	0.89	0.97	0.82	36	1	39	8	0.73	0.98	0.99	0.94	0.96
convnetTop5Run_1796.out	CNNModel	CHEMBL1075138	adam	0.0005	30	32	0	0.6	0	1	0.0	0.0	0.5	0.0	0.0	0	0	676	665	1.0	0.5	0.49	0.5	0.5
convnetTop5Run_286.out	CNNModel	CHEMBL3571	RMSprop	0.001	15	32	0	0.6	0	1	0.91	0.81	0.91	0.93	0.89	254	18	235	33	0.05	0.96	0.97	0.96	0.97
convnetTop5Run_27.out	CNNModel	CHEMBL2047	adam	0.001	15	32	0	0.8	0	1	0.84	0.72	0.84	0.98	0.73	80	2	86	29	0.91	0.92	0.93	0.92	0.95
convnetTop5Run_1966.out	CNNModel	CHEMBL4051	adam	0.0005	30	128	0	0.6	0	1	0.73	0.63	0.78	1.0	0.58	18	0	29	13	0.97	0.93	0.94	0.85	0.9
convnetTop5Run_1147.out	CNNModel	CHEMBL3160	adam	0.001	30	128	0	0.6	0	1	0.97	0.92	0.96	1.0	0.93	28	0	21	2	0.28	0.92	0.96	0.97	0.99
convnetTop5Run_443.out	CNNModel	CHEMBL206	adam	0.0005	15	128	0	0.8	0	1	0.83	0.56	0.79	0.81	0.85	211	51	115	36	0.52	0.88	0.92	0.87	0.91
convnetTop5Run_325.out	CNNModel	CHEMBL5160	adam	0.0005	30	32	0	0.6	0	1	0.57	0.08	0.51	0.46	0.74	17	20	10	6	0.43	0.63	0.54	0.58	0.59
convnetTop5Run_331.out	CNNModel	CHEMBL2207	RMSprop	0.001	30	128	0	0.6	0	1	0.98	0.95	0.98	1.0	0.96	70	0	58	3	0.09	0.99	0.99	1.0	1.0
convnetTop5Run_1635.out	CNNModel	CHEMBL3764	adam	0.001	15	256	0	0.6	0	1	0.83	0.65	0.83	0.85	0.82	68	12	61	15	0.6	0.84	0.88	0.88	0.89
convnetTop5Run_3022.out	CNNModel	CHEMBL257	adam	0.0005	15	32	0	0.6	0	1	0.92	0.85	0.92	0.9	0.94	78	9	91	5	0.5	0.97	0.97	0.99	0.98
convnetTop5Run_1153.out	CNNModel	CHEMBL238	adam	0.0005	30	256	0	0.6	0	1	0.75	0.47	0.73	0.79	0.71	89	23	74	37	0.43	0.84	0.86	0.82	0.82
convnetTop5Run_2472.out	CNNModel	CHEMBL4608	adam	0.001	15	32	0	0.8	0	1	0.84	0.63	0.81	0.76	0.93	80	25	50	6	0.56	0.87	0.86	0.91	0.92
convnetTop5Run_319.out	CNNModel	CHEMBL3864	adam	0.0005	30	32	0	0.8	0	1	0.68	0.43	0.72	0.68	0.68	17	8	24	8	0.58	0.8	0.78	0.83	0.79
convnetTop5Run_2314.out	CNNModel	CHEMBL1936	adam	0.0005	15	256	0	0.8	0	1	0.82	0.66	0.83	0.81	0.82	117	27	144	26	0.2	0.9	0.91	0.89	0.89
convnetTop5Run_1609.out	CNNModel	CHEMBL279	RMSprop	0.0005	30	256	0	0.6	0	1	0.84	0.64	0.82	0.88	0.8	792	103	589	203	0.91	0.89	0.92	0.9	0.92
convnetTop5Run_2466.out	CNNModel	CHEMBL2854	adam	0.0005	15	256	0	0.8	0	1	0.91	0.82	0.91	0.88	0.95	94	13	88	5	0.23	0.95	0.96	0.96	0.95
convnetTop5Run_480.out	CNNModel	CHEMBL1952	adam	0.001	30	256	0	0.8	0	1	0.86	0.52	0.79	0.78	0.95	42	12	11	2	0.51	0.73	0.81	0.79	0.83
convnetTop5Run_1190.out	CNNModel	CHEMBL3522	adam	0.0005	30	256	0	0.8	0	1	0.9	0.71	0.86	0.86	0.94	101	17	46	6	0.25	0.93	0.95	0.95	0.96
convnetTop5Run_2499.out	CNNModel	CHEMBL2949	adam	0.0005	30	256	0	0.6	0	1	0.6	0.39	0.69	0.78	0.49	43	12	81	45	0.94	0.77	0.78	0.77	0.78
convnetTop5Run_1806.out	CNNModel	CHEMBL3976	adam	0.0001	30	128	0	0.8	0	1	0.8	0.56	0.78	0.8	0.8	82	21	66	20	0.85	0.82	0.85	0.82	0.81
convnetTop5Run_1423.out	CNNModel	CHEMBL261	adam	0.0005	30	256	0	0.6	0	1	0.77	0.56	0.76	0.89	0.68	79	10	73	37	0.99	0.83	0.91	0.83	0.88
convnetTop5Run_899.out	CNNModel	CHEMBL4657	adam	0.001	15	128	0	0.8	0	1	0.0	0.0	0.53	0.0	0.0	0	0	124	108	1.0	0.5	0.52	0.5	0.47
convnetTop5Run_1351.out	CNNModel	CHEMBL2722	adam	0.0005	30	128	0	0.8	0	1	0.92	0.77	0.89	0.9	0.94	94	11	47	6	0.74	0.9	0.91	0.94	0.96
convnetTop5Run_2658.out	CNNModel	CHEMBL3286	adam	0.0005	30	256	0	0.6	0	1	0.0	0.0	0.52	0.0	0.0	0	0	159	147	1.0	0.5	0.52	0.5	0.48
convnetTop5Run_2880.out	CNNModel	CHEMBL248	adam	0.0005	15	32	0	0.8	0	1	0.86	0.68	0.84	0.8	0.93	238	60	173	19	0.17	0.91	0.89	0.9	0.89
convnetTop5Run_3220.out	CNNModel	CHEMBL1881	adam	0.0001	30	32	0	0.8	0	1	0.75	0.59	0.78	0.88	0.65	37	5	54	20	0.81	0.91	0.94	0.91	0.9
convnetTop5Run_1437.out	CNNModel	CHEMBL4158	adam	0.0005	15	32	0	0.6	0	1	0.82	0.38	0.74	0.75	0.9	36	12	9	4	0.55	0.85	0.92	0.8	0.87
convnetTop5Run_133.out	CNNModel	CHEMBL1981	adam	0.0005	15	128	0	0.6	0	1	0.79	0.59	0.8	0.81	0.77	86	20	90	25	0.23	0.85	0.85	0.9	0.89
convnetTop5Run_3208.out	CNNModel	CHEMBL4616	adam	0.0005	15	32	0	0.6	0	1	0.87	0.74	0.87	0.83	0.92	140	29	134	12	0.07	0.94	0.93	0.94	0.93
convnetTop5Run_2670.out	CNNModel	CHEMBL5413	adam	0.001	15	256	0	0.6	0	1	0.91	0.82	0.91	0.88	0.95	35	5	33	2	0.15	0.96	0.97	0.96	0.9
convnetTop5Run_669.out	CNNModel	CHEMBL3778	adam	0.001	30	256	0	0.8	0	1	0.8	0.65	0.82	0.88	0.73	51	7	69	19	0.15	0.86	0.89	0.88	0.87
convnetTop5Run_1386.out	CNNModel	CHEMBL5508	adam	0.001	30	128	0	0.6	0	1	0.0	0.0	0.52	0.0	0.0	0	0	193	179	1.0	0.5	0.51	0.5	0.48
convnetTop5Run_2857.out	CNNModel	CHEMBL3766	adam	0.0005	30	32	0	0.6	0	1	0.89	0.77	0.88	0.92	0.86	54	5	53	9	0.68	0.96	0.97	0.95	0.96
convnetTop5Run_696.out	CNNModel	CHEMBL4123	adam	0.001	15	128	0	0.8	0	1	0.75	0.63	0.8	0.95	0.62	21	1	34	13	0.93	0.91	0.94	0.93	0.87
convnetTop5Run_872.out	CNNModel	CHEMBL4036	adam	0.0005	30	256	0	0.8	0	1	0.68	0.45	0.71	0.83	0.58	15	3	19	11	0.81	0.88	0.79	0.79	0.82
convnetTop5Run_873.out	CNNModel	CHEMBL4036	adam	0.0005	30	128	0	0.6	0	1	0.87	0.51	0.81	0.89	0.85	33	4	9	6	0.58	0.65	0.72	0.78	0.91
convnetTop5Run_867.out	CNNModel	CHEMBL3508	adam	0.0005	15	32	0	0.6	0	1	0.72	0.48	0.71	0.6	0.9	35	23	31	4	0.4	0.89	0.91	0.85	0.8
convnetTop5Run_1393.out	CNNModel	CHEMBL5147	adam	0.0005	15	32	0	0.6	0	1	0.68	0.4	0.7	0.71	0.65	44	18	54	24	0.75	0.82	0.82	0.81	0.78
convnetTop5Run_2856.out	CNNModel	CHEMBL3766	adam	0.001	15	256	0	0.8	0	1	0.0	0.0	0.45	0.0	0.0	0	0	60	72	1.0	0.52	0.56	0.54	0.56
convnetTop5Run_683.out	CNNModel	CHEMBL4801	adam	0.001	15	32	0	0.8	0	1	0.74	0.43	0.71	0.83	0.66	39	8	29	20	0.8	0.84	0.91	0.79	0.86
